Date,Open,High,Low,Close,Adj Close,Volume
2022-01-24,297.839996,309.529999,289.010010,301.709991,301.709991,135836900
2022-01-31,300.679993,328.000000,230.110001,237.089996,237.089996,375523700
2022-02-07,237.699997,238.300003,216.149994,219.550003,219.550003,365374100
2022-02-14,219.309998,221.149994,205.179993,206.160004,206.160004,202562900
2022-02-21,202.339996,211.320007,190.220001,210.479996,210.479996,171918600
2022-02-28,207.679993,213.149994,198.789993,200.059998,200.059998,150181200
2022-03-07,200.789993,200.889999,186.110001,187.610001,187.610001,167510900
2022-03-14,187.029999,216.800003,185.820007,216.490005,216.490005,185000200
2022-03-21,214.500000,225.500000,207.630005,221.820007,221.820007,157399700
2022-03-28,222.130005,231.149994,219.539993,224.850006,224.850006,126967100
2022-04-04,225.979996,236.860001,218.559998,222.330002,222.330002,126190000
2022-04-11,218.419998,222.029999,210.000000,210.179993,210.179993,78256700
2022-04-18,210.000000,218.429993,183.270004,184.110001,184.110001,166088100
2022-04-25,182.729996,212.479996,169.000000,200.470001,200.470001,282175400
2022-05-02,201.169998,224.300003,200.990005,203.770004,203.770004,208723900
2022-05-09,199.839996,202.960007,184.779999,198.619995,198.619995,164721100
2022-05-16,197.050003,205.460007,187.869995,193.539993,193.539993,131857800
2022-05-23,195.190002,196.990005,176.110001,195.130005,195.130005,149114900
2022-05-30,194.889999,200.940002,185.000000,190.779999,190.779999,114171200
2022-06-06,193.990005,202.029999,175.020004,175.570007,175.570007,122622500
2022-06-13,170.589996,172.580002,159.610001,163.740005,163.740005,147320200
2022-06-20,165.929993,170.250000,154.250000,170.160004,170.160004,207227900
2022-06-27,171.320007,171.750000,155.000000,160.029999,160.029999,152188800
2022-07-04,158.139999,172.720001,157.020004,170.880005,170.880005,95037100
2022-07-11,167.070007,167.490005,157.279999,164.699997,164.699997,102188400
2022-07-18,166.750000,183.850006,165.639999,169.270004,169.270004,144072000
2022-07-25,169.000000,170.869995,154.850006,159.100006,159.100006,213761000
2022-08-01,157.250000,172.149994,155.229996,167.110001,167.110001,149464000
2022-08-08,168.000000,183.100006,166.600006,180.500000,180.500000,121569400
2022-08-15,178.960007,181.440002,167.050003,167.960007,167.960007,102238800
2022-08-22,165.490005,170.919998,159.770004,161.779999,161.779999,98077100
2022-08-29,160.660004,167.929993,155.910004,160.320007,160.320007,133353500
2022-09-05,160.100006,169.539993,156.809998,169.149994,169.149994,80788600
2022-09-12,167.389999,171.389999,144.289993,146.289993,146.289993,185457800
2022-09-19,145.240005,149.600006,138.889999,140.410004,140.410004,149854700
2022-09-26,140.119995,142.240005,134.119995,135.679993,135.679993,166133800
2022-10-03,137.139999,142.389999,132.440002,133.449997,133.449997,159819000
2022-10-10,133.550003,136.110001,122.529999,126.760002,126.760002,154995700
2022-10-17,130.300003,137.839996,125.440002,130.009995,130.009995,158453100
2022-10-24,127.250000,138.350006,96.379997,99.199997,99.199997,513033000
2022-10-31,98.220001,99.320000,88.089996,90.790001,90.790001,419674200
2022-11-07,94.779999,114.900002,93.099998,113.019997,113.019997,382385600
2022-11-14,110.989998,118.739998,109.800003,112.050003,112.050003,205804800
2022-11-21,111.519997,112.730003,108.320000,111.410004,111.410004,86730800
2022-11-28,110.779999,124.040001,108.379997,123.489998,123.489998,167059100
2022-12-05,121.750000,124.669998,112.879997,115.900002,115.900002,165278000
2022-12-12,115.180000,124.139999,113.139999,119.430000,119.430000,207965200
2022-12-19,116.830002,120.339996,112.459999,118.040001,118.040001,120319900
2022-12-26,117.930000,121.029999,115.510002,120.339996,120.339996,82954800
2023-01-02,122.820000,130.330002,122.279999,130.020004,130.020004,120957200
2023-01-09,131.160004,137.679993,127.150002,136.979996,136.979996,133938000
2023-01-16,136.179993,139.940002,132.139999,139.369995,139.369995,98676900
2023-01-23,139.289993,153.190002,138.660004,151.740005,151.740005,137316300
2023-01-30,149.410004,197.160004,146.949997,186.529999,186.529999,340828600
2023-02-06,186.529999,193.779999,173.350006,174.149994,174.149994,196256000
2023-02-13,178.220001,181.509995,169.699997,172.880005,172.880005,130805500
2023-02-20,174.309998,178.169998,167.660004,170.389999,170.389999,96834900
2023-02-27,171.880005,186.619995,169.059998,185.250000,185.250000,159556200
2023-03-06,188.000000,190.360001,178.800003,179.509995,179.509995,141591100
2023-03-13,177.960007,205.759995,174.820007,195.610001,195.610001,209082400
2023-03-20,198.479996,207.880005,193.639999,206.009995,206.009995,140613800
2023-03-27,204.809998,212.169998,197.899994,211.940002,211.940002,104525900
2023-04-03,208.839996,216.940002,208.199997,216.100006,216.100006,84452000
2023-04-06,209.250000,216.940002,208.649994,216.100006,216.100006,26104411
