Date,Open,High,Low,Close,Adj Close,Volume
2022-11-15,144.080002,146.160004,142.000000,144.339996,142.588562,4727100
2022-11-16,144.130005,144.949997,144.009995,144.520004,142.766373,3445200
2022-11-17,143.410004,146.179993,143.250000,146.089996,144.317322,3954000
2022-11-18,146.559998,148.309998,145.940002,147.639999,145.848511,4661700
2022-11-21,147.550003,147.929993,146.449997,146.679993,144.900162,3476200
2022-11-22,147.600006,149.350006,147.020004,149.100006,147.290802,7062100
2022-11-23,149.100006,150.460007,148.300003,148.750000,146.945053,3658200
2022-11-25,148.270004,149.490005,148.100006,148.369995,146.569656,2075200
2022-11-28,147.979996,148.240005,145.940002,146.179993,144.406219,3538100
2022-11-29,145.910004,147.169998,145.699997,146.490005,144.712479,2754700
2022-11-30,146.190002,149.639999,145.669998,148.899994,147.093216,6377600
2022-12-01,149.979996,150.009995,147.339996,149.160004,147.350082,4495900
2022-12-02,148.130005,149.160004,147.729996,148.669998,146.866013,2900000
2022-12-05,147.940002,148.929993,146.800003,147.410004,145.621307,2784600
2022-12-06,147.300003,147.800003,146.699997,147.500000,145.710220,2847600
2022-12-07,147.330002,148.100006,146.289993,147.270004,145.483017,3971300
2022-12-08,147.899994,149.149994,147.369995,147.779999,145.986816,2665700
2022-12-09,147.399994,148.339996,146.970001,147.050003,145.265686,3047600
2022-12-12,147.820007,149.210007,146.940002,149.210007,147.399475,4032800
2022-12-13,150.369995,153.210007,149.949997,150.570007,148.742966,8811500
2022-12-14,150.470001,151.910004,148.449997,149.860001,148.041580,4205900
2022-12-15,148.520004,148.979996,141.580002,142.360001,140.632584,6687000
2022-12-16,141.250000,141.919998,138.970001,140.160004,138.459290,9834400
2022-12-19,140.160004,140.440002,137.199997,138.869995,137.184921,5282900
2022-12-20,138.839996,141.429993,138.339996,141.279999,139.565689,5156500
2022-12-21,141.839996,143.089996,140.979996,142.139999,140.415253,3793700
2022-12-22,140.949997,141.440002,138.619995,140.880005,139.170547,3337100
2022-12-23,140.589996,141.860001,139.600006,141.649994,139.931198,2092500
2022-12-27,141.729996,142.720001,141.229996,142.419998,140.691849,2742400
2022-12-28,142.399994,142.809998,139.949997,140.020004,138.320984,2539500
2022-12-29,140.580002,142.259995,140.449997,141.059998,139.348358,2337200
2022-12-30,140.539993,140.899994,139.449997,140.889999,139.180420,2858000
2023-01-03,141.100006,141.899994,140.479996,141.550003,139.832413,3338600
2023-01-04,142.070007,143.619995,141.369995,142.600006,140.869675,3869200
2023-01-05,142.440002,142.500000,140.009995,141.110001,139.397751,2866600
2023-01-06,142.380005,144.250000,141.580002,143.699997,141.956329,3574000
2023-01-09,144.080002,145.470001,143.399994,143.550003,141.808151,3987700
2023-01-10,143.610001,144.850006,142.899994,144.800003,143.042984,2152100
2023-01-11,145.000000,145.529999,143.449997,145.259995,143.497391,3268700
2023-01-12,144.880005,146.660004,144.520004,145.550003,143.783875,2715900
2023-01-13,144.059998,146.100006,144.009995,145.889999,144.119751,2455700
2023-01-17,146.419998,147.179993,145.009995,145.190002,143.428253,2986500
2023-01-18,144.399994,144.679993,140.229996,140.410004,138.706253,6445600
2023-01-19,140.000000,142.229996,139.750000,140.619995,138.913696,4833900
2023-01-20,141.669998,141.860001,140.509995,141.199997,139.486664,7153300
2023-01-23,141.399994,142.990005,141.059998,141.860001,140.138657,5898400
2023-01-24,141.250000,142.750000,140.000000,141.490005,139.773148,4407600
2023-01-25,140.470001,141.029999,139.360001,140.759995,139.051987,7347500
2023-01-26,137.529999,138.270004,132.979996,134.449997,132.818558,17548500
2023-01-27,134.440002,135.490005,133.770004,134.389999,132.759293,8143100
2023-01-30,134.320007,136.110001,133.979996,135.300003,133.658249,5375700
2023-01-31,135.500000,135.649994,133.759995,134.729996,133.095169,7206400
2023-02-01,134.490005,135.789993,132.800003,135.089996,133.450790,5428900
2023-02-02,135.960007,136.720001,134.850006,136.389999,134.735031,6107800
2023-02-03,136.350006,136.949997,135.529999,136.940002,135.278351,3755700
2023-02-06,135.830002,136.320007,134.949997,136.179993,134.527573,4841300
2023-02-07,135.669998,136.399994,134.449997,135.839996,134.191696,3737600
2023-02-08,135.710007,136.740005,135.160004,135.979996,134.330002,4593700
2023-02-09,134.990005,135.729996,133.339996,133.750000,133.750000,3918800
2023-02-10,133.779999,135.770004,133.500000,135.600006,135.600006,5049600
2023-02-13,136.000000,137.389999,135.850006,137.350006,137.350006,4403000
2023-02-14,137.050003,137.240005,135.050003,136.009995,136.009995,3202200
2023-02-15,135.199997,136.449997,135.070007,136.399994,136.399994,2506700
2023-02-16,135.570007,135.970001,134.589996,135.000000,135.000000,2965500
2023-02-17,134.500000,135.580002,133.889999,135.020004,135.020004,3466200
2023-02-21,134.000000,134.389999,131.660004,131.710007,131.710007,4257200
2023-02-22,131.899994,131.990005,130.289993,130.970001,130.970001,3200200
2023-02-23,131.500000,131.699997,128.860001,130.789993,130.789993,3725600
2023-02-24,129.619995,130.669998,129.220001,130.570007,130.570007,3015800
2023-02-27,131.419998,131.869995,130.130005,130.490005,130.490005,2761300
2023-02-28,130.550003,130.610001,129.139999,129.300003,129.300003,5143100
2023-03-01,128.899994,129.470001,127.739998,128.190002,128.190002,3760700
2023-03-02,128.389999,129.220001,127.709999,128.929993,128.929993,3340100
2023-03-03,129.350006,129.910004,128.770004,129.639999,129.639999,2859200
2023-03-06,129.639999,130.860001,129.589996,130.190002,130.190002,3131200
2023-03-07,130.279999,130.419998,128.190002,128.250000,128.250000,3530400
2023-03-08,128.479996,128.740005,127.550003,128.050003,128.050003,2778800
2023-03-09,128.300003,128.529999,125.980003,126.160004,126.160004,5478300
2023-03-10,126.120003,127.290001,125.129997,125.449997,125.449997,5990200
2023-03-13,125.150002,128.190002,124.849998,125.580002,125.580002,8188400
2023-03-14,126.489998,126.639999,123.199997,124.650002,124.650002,8114800
2023-03-15,122.989998,123.349998,121.709999,123.279999,123.279999,5989300
2023-03-16,122.959999,124.820000,121.919998,124.699997,124.699997,6438700
2023-03-17,124.080002,124.519997,122.930000,123.690002,123.690002,37399800
2023-03-20,124.309998,126.160004,124.190002,125.940002,125.940002,4588300
2023-03-21,126.900002,127.150002,125.660004,126.570000,126.570000,3856300
2023-03-22,127.000000,127.220001,124.010002,124.050003,124.050003,3549000
2023-03-23,123.809998,124.930000,122.599998,123.370003,123.370003,4651900
2023-03-24,123.360001,125.400002,122.879997,125.290001,125.290001,3812300
2023-03-27,126.470001,130.259995,126.470001,129.309998,129.309998,6524100
2023-03-28,129.179993,129.660004,128.800003,129.339996,129.339996,2888900
2023-03-29,130.119995,130.350006,129.179993,129.710007,129.710007,3279600
2023-03-30,130.160004,131.479996,129.100006,129.220001,129.220001,3561800
2023-03-31,129.470001,131.229996,129.419998,131.089996,131.089996,4524100
2023-04-03,130.970001,132.610001,130.770004,132.059998,132.059998,3840100
2023-04-04,131.990005,132.149994,130.889999,131.600006,131.600006,3382800
2023-04-05,131.369995,132.610001,131.369995,132.139999,132.139999,2898700
2023-04-06,132.160004,132.600006,130.320007,130.500000,130.500000,3050600
